bvid,comment_id,comment_time,comment_user_id,comment_user_name,comment_content,comment_likes,comment_crawler_time
BV1E14y1v724,130244017888,2022-09-16 11:13:30,355579394,老男孩的月光宝盒,红外遥控升降，不知道有哪位大佬想不开去拦截复制一下信号…………会不会被打出屎,0,2022-09-16 20:40:59
BV1E14y1v724,130244012528,2022-09-16 11:13:18,27380444,我的同桌是初音,超级大冷排。学校的LED大屏幕外面也是装了两个空调外机。,0,2022-09-16 20:40:59
BV1E14y1v724,130242271200,2022-09-16 10:54:29,1768028219,出题人你咋还不S,问题来了：就正常的手动升旗不行吗？,0,2022-09-16 20:40:59
BV1E14y1v724,130241895792,2022-09-16 10:50:33,174933726,今时滞沙,那也没必要安外面那么显眼吧，哈哈,0,2022-09-16 20:40:59
BV1E14y1v724,130241716320,2022-09-16 10:47:58,24982163,尹莫森,既然里面这么复杂的设备都装了，为何不整个冷却系统进去，而是要外面放个空调？如果是为了简单方便，那里面那套系统也没必要。,0,2022-09-16 20:40:59
BV1E14y1v724,130241369216,2022-09-16 10:43:16,415393106,退休的喷子,这么简单一个系统还用的上空调？,0,2022-09-16 20:40:59
BV1E14y1v724,130240253872,2022-09-16 10:29:58,3257961,______________up,每个罩子罩住啊，然后弄成斜百叶散热，总比直接放那儿强不少,0,2022-09-16 20:40:59
BV1E14y1v724,130239758912,2022-09-16 10:25:17,1830031642,王德发发发发发发发,这外机就不能隐藏起来么……,0,2022-09-16 20:40:59
BV1E14y1v724,130239743440,2022-09-16 10:24:42,2613711,洛克多,不应该定制一个能融入环境的外壳么,0,2022-09-16 20:40:59
BV1E14y1v724,130238180144,2022-09-16 10:04:37,154192315,白漂使我快乐233,什么牌子的  这广告硬啊,0,2022-09-16 20:40:59
BV1E14y1v724,130233984320,2022-09-16 09:11:19,1501155915,饶泽集,无话可说！,0,2022-09-16 20:40:59
BV1E14y1v724,130231904544,2022-09-16 08:41:02,1456850610,评论区区長,控温,0,2022-09-16 20:40:59
BV1E14y1v724,130263175552,2022-09-16 14:19:22,1210974130,看手机到凌晨睡不着,去过几次还真没注意有空调[大笑][大笑][大笑][大笑],0,2022-09-16 20:40:59
BV1E14y1v724,130275662944,2022-09-16 16:48:14,40380755,相貌平平岚劳模,我去看的时候还真没注意到空调外机[笑哭][笑哭],0,2022-09-16 20:40:59
BV1E14y1v724,130231973168,2022-09-16 08:43:10,83991957,鲜包L,省流：冬日棉袄 夏日防晒,0,2022-09-16 20:40:59
BV1E14y1v724,130234465376,2022-09-16 09:17:53,518931225,主驾驶室歌手,"额 我想问问用的什么牌子的空调
这可是个好广告啊",0,2022-09-16 20:40:59
BV1E14y1v724,130232918544,2022-09-16 08:56:37,51824459,起个破名字想半天,很正常。银行ATM操作间里面空调就是24小时不停机。[doge],0,2022-09-16 20:41:00
BV1E14y1v724,130234722752,2022-09-16 09:19:14,6105307,想当林宗辉的村主任,现在技术提高了 为什么不能做个升旗台一体化的内置空调[doge],0,2022-09-16 20:41:00
BV1E14y1v724,130230857984,2022-09-16 08:25:58,652150518,西红柿啊欧,格力的广告位,0,2022-09-16 20:41:00
BV1E14y1v724,130230624112,2022-09-16 08:22:34,483083796,碧海空落人心,铝合金写错了..,0,2022-09-16 20:41:00
BV1E14y1v724,130229891440,2022-09-16 08:10:17,111072355,龙尊25,防止小孩误吞,0,2022-09-16 20:41:00
BV1E14y1v724,130230864368,2022-09-16 08:26:15,271324503,妖尾的灵魂,感觉人工比较好……,0,2022-09-16 20:41:00
BV1E14y1v724,130243605104,2022-09-16 11:07:55,433646005,万物银河,有一说一如果没有迎风飘扬的感觉那升旗带来的感觉就很奇怪了,0,2022-09-16 20:41:00
BV1E14y1v724,130229021824,2022-09-16 07:54:59,1323853310,疯狂的三战,排场永远是我们文化的追求,0,2022-09-16 20:41:00
BV1E14y1v724,130225848352,2022-09-16 06:26:43,203834545,沃_嫩叠,空调最开始是给报纸除湿的，到后面才是给设备降温,0,2022-09-16 20:41:00
BV1E14y1v724,130225572512,2022-09-16 06:16:03,74333729,漠染1,谁考虑过空调外机的感受[doge][doge],0,2022-09-16 20:41:00
BV1E14y1v724,130225255936,2022-09-16 06:02:01,68134236,白兰丶杰索丶,来北京三年了没去过天安门，哎,0,2022-09-16 20:41:00
BV1E14y1v724,130226224464,2022-09-16 06:44:36,96784893,krizalit116,手动升降也很厉害的,0,2022-09-16 20:41:00
BV1E14y1v724,130220548272,2022-09-16 02:05:06,455168629,是小虎不是小fu,@小何今天瘦了么,0,2022-09-16 20:41:00
BV1E14y1v724,130167664736,2022-09-15 17:51:50,275757150,在下_曹孟德,某个海军退休老头：空调就是战斗力[傲娇][傲娇],1,2022-09-16 20:41:00
BV1E14y1v724,130214353424,2022-09-16 00:27:57,397881593,开心山竹柠檬茶,提问：国歌多少秒,0,2022-09-16 20:41:00
BV1E14y1v724,130218500128,2022-09-16 01:21:31,2042980107,我是阿敏的老公,为什么要科龙，格力不是一哥吗,0,2022-09-16 20:41:00
BV1E14y1v724,130218281056,2022-09-16 01:18:17,7415807,一舅不是故意的,下雨天怎么飘起来啊 😂😂,0,2022-09-16 20:41:00
BV1E14y1v724,130218684576,2022-09-16 01:25:52,329936277,该死的网瘾,我先来，省流:防止小孩误食,0,2022-09-16 20:41:00
BV1E14y1v724,130226520528,2022-09-16 06:53:47,213971800,小白爱看书,随着日升日落，早上升旗太阳落下时降下来，每天的国旗都是新的,0,2022-09-16 20:41:00
BV1E14y1v724,130131239552,2022-09-15 11:23:09,1878490915,保安队长王承柱,没风的时候甩qi开到大功率还能吹起来 观赏性更好,1,2022-09-16 20:41:00
BV1E14y1v724,130132053424,2022-09-15 11:31:53,9942468,精灵_公主_,防止站岗的战士中暑[崩坏3_开心],1,2022-09-16 20:41:01
BV1E14y1v724,130138973968,2022-09-15 12:34:15,234520264,爱吃葵,空调用的啥牌子,1,2022-09-16 20:41:01
BV1E14y1v724,130227134464,2022-09-16 07:08:45,397675143,强仔UID,几风钟[热词系列_妙啊],0,2022-09-16 20:41:01
BV1E14y1v724,130198396704,2022-09-15 22:15:41,110822689,坐在坟头教育鬼,所以是什么牌子的空调呢,0,2022-09-16 20:41:01
BV1E14y1v724,130198372208,2022-09-15 22:15:09,501020698,蓝色大提琴e,一直以为是人升旗,0,2022-09-16 20:41:01
BV1E14y1v724,130198330480,2022-09-15 22:14:13,456400950,-听雨轩,空调干什么是知道了，那么遥控在谁那呢[脸红],0,2022-09-16 20:41:01
BV1E14y1v724,130195344704,2022-09-15 21:51:17,18313718,杨胖娃,我们机房也得用空调降温,0,2022-09-16 20:41:01
BV1E14y1v724,130195100976,2022-09-15 21:49:15,354771349,AC-9217,我们学校有个大屏幕，背面装了两个空调[笑哭],0,2022-09-16 20:41:01
BV1E14y1v724,130194034336,2022-09-15 21:40:31,1982298,默然依旧啊,感觉手动升更有仪式感[妙啊],0,2022-09-16 20:41:01
BV1E14y1v724,130193603904,2022-09-15 21:37:00,297219861,bili_297219861,什么牌子的不得吹一辈子。,0,2022-09-16 20:41:01
BV1E14y1v724,130193318960,2022-09-15 21:34:29,5445224,妹纸等等我,线路好乱，,0,2022-09-16 20:41:01
BV1E14y1v724,130237947504,2022-09-16 10:01:58,1737103227,工匠的匠,空调就不能装隐蔽些吗，大煞风景,0,2022-09-16 20:41:01
BV1E14y1v724,130218428688,2022-09-16 01:21:07,2507041,UncleHengZH,可这样空调外机不就会变热吗？万一空调因为变热不工作了咋办？建议给空调外机也配一个空调，完美解决[tv_鬼脸][tv_鬼脸][tv_鬼脸],1,2022-09-16 20:41:01
BV1E14y1v724,130204107152,2022-09-15 22:59:24,15188972,麦克居居,那个图片还是12年的，现在还有吗，有没有北京的小伙伴,0,2022-09-16 20:41:01
BV1E14y1v724,130203725792,2022-09-15 22:56:35,22942929,云霄sakura,早就没有了。。,0,2022-09-16 20:41:01
BV1E14y1v724,130203654192,2022-09-15 22:56:35,392726229,夜雨梦黄粱,很正常，我们做环保的，很多设备主控制室都有至少一台2匹以上功率的空调，为的就是降温。,0,2022-09-16 20:41:01
BV1E14y1v724,130202799040,2022-09-15 22:50:05,88225835,钓鸭子的鱼,这年头人真不如设备，空调很多都不是给人吹的,0,2022-09-16 20:41:01
BV1E14y1v724,130202755312,2022-09-15 22:49:10,470148707,土小豪丶,那么问题来了：好空调？,0,2022-09-16 20:41:01
BV1E14y1v724,130200878400,2022-09-15 22:34:45,2019309644,youknowtheans,没想到吧，空调就是干这个的,0,2022-09-16 20:41:01
BV1E14y1v724,130200540992,2022-09-15 22:32:23,121411165,柒年是我同学,什么牌子的空调？,0,2022-09-16 20:41:01
BV1E14y1v724,130200053488,2022-09-15 22:28:20,630388984,不愿无能,可以的话美观一下吧，咱专门去设计一个独特的造型吧[笑哭],0,2022-09-16 20:41:02
BV1E14y1v724,130199325520,2022-09-15 22:22:23,143443976,jinx-萨科,那么问题来了，这是什么牌子的空调呢,0,2022-09-16 20:41:02
BV1E14y1v724,130198833200,2022-09-15 22:18:10,668593769,赤敏格兰杰,所有是一直开着吗？[奸笑],0,2022-09-16 20:41:02
BV1E14y1v724,130194118768,2022-09-15 21:41:22,1812392715,-壹玖肆玖-,防止小孩误食[doge],0,2022-09-16 20:41:02
BV1E14y1v724,130218390192,2022-09-16 01:23:06,331920,超级无敌鸡腿堡大人,设备居然这么大热量吗居然还需要空调 服务器啊,0,2022-09-16 20:41:02
BV1E14y1v724,130217397296,2022-09-16 01:06:25,82833158,l娘口三三I,电梯机房也一样,0,2022-09-16 20:41:02
BV1E14y1v724,130215150816,2022-09-16 00:36:03,23444344,一叶知音,空调的链接呢,0,2022-09-16 20:41:02
BV1E14y1v724,130214219312,2022-09-16 00:26:15,315660852,universc,这空调外机不美化一下？,0,2022-09-16 20:41:02
BV1E14y1v724,130212688912,2022-09-16 00:10:57,34115398,少年遇事不惊慌,帅！,0,2022-09-16 20:41:02
BV1E14y1v724,130212099360,2022-09-16 00:05:18,471745052,一缕南城风,麻烦问一下是什么牌子的空调[doge][doge]上次去没注意到,0,2022-09-16 20:41:02
BV1E14y1v724,130211343328,2022-09-15 23:59:41,1188559252,外科你参考奇葩,人太多了，看升旗，我看到旗就不错了……,0,2022-09-16 20:41:02
BV1E14y1v724,130209615744,2022-09-15 23:43:23,16441876,对称先生,盲猜是控温的,0,2022-09-16 20:41:02
BV1E14y1v724,130208742624,2022-09-15 23:36:15,8663089,逆行爷,说国旗装空调浪费的，也不说你们什么，我把我那一份献给国家用给国旗行不?这下没占你们便宜了吧？不亏了吧?心里舒服了没？[打call],0,2022-09-16 20:41:02
BV1E14y1v724,130208541920,2022-09-15 23:35:21,691558484,亿带米要扛几楼,一天一个，让外国人看见还以为开不起,0,2022-09-16 20:41:02
BV1E14y1v724,130206333232,2022-09-15 23:16:42,334951145,A小萌孩,我就想问是哪个牌子的[doge][doge],0,2022-09-16 20:41:02
BV1E14y1v724,130206003520,2022-09-15 23:14:24,409053115,M78星云来的,真的是步进电机？？？,0,2022-09-16 20:41:02
BV1E14y1v724,130204771376,2022-09-15 23:05:02,62678519,小公子羽,空调发明者，开利,0,2022-09-16 20:41:02
BV1E14y1v724,130204406576,2022-09-15 23:01:28,35749003,东主小科,装散热器呗，或者装冰箱里[tv_微笑],0,2022-09-16 20:41:02
BV1E14y1v724,130204396832,2022-09-15 23:02:11,161030297,注销此用户,水冷不是很好,0,2022-09-16 20:41:02
BV1E14y1v724,130199747344,2022-09-15 22:26:04,399300545,无泪清心,谢谢你，不然我一辈子都蒙在鼓里,0,2022-09-16 20:41:02
BV1E14y1v724,130199232928,2022-09-15 22:21:34,1228414550,国产优质腚粉,准确不应该用伺服电机吗？?,0,2022-09-16 20:41:03
BV1E14y1v724,130217802384,2022-09-16 01:10:44,456868023,沙雕2333333333333,[脱单doge],0,2022-09-16 20:41:03
BV1E14y1v724,130213268480,2022-09-16 00:17:03,193914723,氘铌锝氖,还有一个  可以降低湿度,0,2022-09-16 20:41:03
BV1E14y1v724,130183175088,2022-09-15 20:06:57,237273950,readhard,天安门广场，微信小程序预约升旗，上午，下午，降旗。,0,2022-09-16 20:41:03
BV1E14y1v724,130195241296,2022-09-15 21:50:12,95746935,dust477,外机何不装个罩子？,0,2022-09-16 20:41:03
BV1E14y1v724,130191197808,2022-09-15 21:18:05,82556663,京游畏咎,鼓风机，那是地下,0,2022-09-16 20:41:03
BV1E14y1v724,130187844960,2022-09-15 20:47:21,407384247,爱吃甜玉米甜红薯,虽然机器方便，但是我觉得还是人力升旗比较有灵魂。[撇嘴],0,2022-09-16 20:41:03
BV1E14y1v724,130186801136,2022-09-15 20:37:47,354584116,羞射的我们,留个稍微隐蔽点的通风口直接风扇换气不是更简单吗，我猜的[doge],0,2022-09-16 20:41:03
BV1E14y1v724,130186325904,2022-09-15 20:33:30,359973461,掂过碌蔗sugarcans,[热],0,2022-09-16 20:41:03
BV1E14y1v724,130186211392,2022-09-15 20:34:10,21056220,默默的布丁1,很有牌面！,0,2022-09-16 20:41:03
BV1E14y1v724,130196519312,2022-09-15 22:00:35,415375020,浅露晨雾,啥牌子啊,0,2022-09-16 20:41:03
BV1E14y1v724,130194731968,2022-09-15 21:46:03,27375283,乾樂,有地底人吧,0,2022-09-16 20:41:03
BV1E14y1v724,130192835520,2022-09-15 21:30:21,243856847,卿真乃猪油也,省流:空气源热泵,0,2022-09-16 20:41:03
BV1E14y1v724,130184743520,2022-09-15 20:20:12,346100353,呵呵哒的尚严,我想到了缺氧,0,2022-09-16 20:41:03
BV1E14y1v724,130196141216,2022-09-15 21:57:43,601569152,逍遥子的快乐生活,下雨也可以？,0,2022-09-16 20:41:03
BV1E14y1v724,130201245344,2022-09-15 22:37:25,18619897,紫色方防御塔,可以改成内置，或者外面用罩子装饰下，但我估计有大佬发话说这样子朴素实用不用改？或者说国旗台已经成为文物了，不能动？,0,2022-09-16 20:41:03
BV1E14y1v724,130197541136,2022-09-15 22:08:04,71165766,莉莉娅和8个约德尔人,去工厂就知道了，有空调的肯定是因为生产环境所需要的，但凡有一个房间不用控制温度，那肯定是不装的，或者装了不开的。至于办公室，那是领导待的地方[doge],0,2022-09-16 20:41:03
BV1E14y1v724,130188594160,2022-09-15 20:54:10,524991732,独孤元元,那么问题来了，是什么牌子的呢,0,2022-09-16 20:41:03
BV1E14y1v724,130125368144,2022-09-15 10:17:39,30963950,drizzly27527,罗永浩少年时代的作文，操场上没有一丝风，红旗耷拉着,1,2022-09-16 20:41:03
BV1E14y1v724,130182531200,2022-09-15 20:01:03,4582262,我有两个特异功能,空调研发初始，好像就是给设备降温保持恒温,0,2022-09-16 20:41:03
BV1E14y1v724,130182435584,2022-09-15 20:00:30,170368030,-盡頭-,我小学时候国旗卡上面拿不掉，有个小伙子爬上去给拿下来了,0,2022-09-16 20:41:04
BV1E14y1v724,130183717824,2022-09-15 20:11:40,94745829,明清上合图,特制一些装饰什么的遮一下,0,2022-09-16 20:41:04
BV1E14y1v724,130179942496,2022-09-15 19:38:11,21210316,TONG咖啦零,为啥不用冰箱呢,0,2022-09-16 20:41:04
BV1E14y1v724,130179878512,2022-09-15 19:36:56,627899800,青衣洁,是什么牌子的空调,0,2022-09-16 20:41:04
BV1E14y1v724,130179862512,2022-09-15 19:36:32,1134762017,爱你的公良清懿,我家凡哥哥在升降台下面拉绳子，难道还不能吹空调了？[doge],0,2022-09-16 20:41:04
BV1E14y1v724,130194796832,2022-09-15 21:47:38,476863650,Mallowflowers,能不能把外机镶在台阶里，就留个出风口，或者定制一台更小但功率强的外机，这么大个东西放在台子下太出戏了[辣眼睛],0,2022-09-16 20:41:04
BV1E14y1v724,130178073168,2022-09-15 19:22:13,116091,扎古宝宝,"红外遥控啊～[滑稽]
默默拿出手机开启红外遥控[歪嘴]",0,2022-09-16 20:41:04
BV1E14y1v724,130220193376,2022-09-16 01:56:20,67993459,jjjjhay,太突兀了，应该美化一下,0,2022-09-16 20:41:04
BV1E14y1v724,130124264752,2022-09-15 10:04:55,14635557,圣痕疯,"空调全称：空间温度调节器。
就看你是调节那个空间[吃瓜]",1,2022-09-16 20:41:04
BV1E14y1v724,130173273664,2022-09-15 18:40:40,312245938,胡椒粉她爸爸,d都2022年了，应该有别的办法替换了。这室外机有点大煞风景。,0,2022-09-16 20:41:04
BV1E14y1v724,130175313296,2022-09-15 18:58:10,41916901,我老婆小鲁班,这个我知道，外星人是紫色的[大笑],0,2022-09-16 20:41:04
BV1E14y1v724,130226334496,2022-09-16 06:47:27,176878658,SAYHITOGYC,一个谁都猜得到的事居然也能被你说这么久还配个bgm,0,2022-09-16 20:41:04
BV1E14y1v724,130249391040,2022-09-16 12:08:16,687907360,越长越大越孤单,几分钟产生大量的热量？？？工程师这么菜么？,0,2022-09-16 20:41:04
BV1E14y1v724,130163231408,2022-09-15 17:07:04,190296450,焦糖先生,我还以为是手动升旗的[脱单doge],0,2022-09-16 20:41:04
BV1E14y1v724,130140674672,2022-09-15 12:47:57,37680226,曾经画报Siupang,没想到，空调还有这样的用途。一直以为是音响来的[doge],0,2022-09-16 20:41:04
BV1E14y1v724,130200316848,2022-09-15 22:30:49,347404,御坂11106号,外机做成隐藏式的不行吗，太丑了,0,2022-09-16 20:41:04
BV1E14y1v724,130160563088,2022-09-15 16:36:49,249016457,不覊的風繼續吹,我在意的是这台空调的牌子,0,2022-09-16 20:41:04
BV1E14y1v724,130152114080,2022-09-15 14:52:25,35792926,晨晨喵,一个月得多少电费呀,0,2022-09-16 20:41:04
BV1E14y1v724,130158549104,2022-09-15 16:13:23,241471026,Cute丶希纱,路口LED灯牌里面都装了空调[笑哭],0,2022-09-16 20:41:04
BV1E14y1v724,130142842144,2022-09-15 13:06:58,274439313,JARODYI,想到塔科夫储备站升旗台。。,0,2022-09-16 20:41:04
BV1E14y1v724,130178184528,2022-09-15 19:22:44,28925167,仁の芯,看来我两年白待了[囧],0,2022-09-16 20:41:05
BV1E14y1v724,130143343808,2022-09-15 13:12:14,1067731063,应急食品派蒙来一份,自然风不好吗,0,2022-09-16 20:41:05
BV1E14y1v724,130119655168,2022-09-15 09:07:38,399432525,青岛华远艺术工作室,为啥不挖坑安装？,1,2022-09-16 20:41:05
BV1E14y1v724,130146934848,2022-09-15 13:50:33,313016402,奶茶布丁biu,"我还以为是国旗想吹空调了呢[吃瓜]
原来是我孤寡陋闻了呀[微笑]",2,2022-09-16 20:41:05
BV1E14y1v724,130113272048,2022-09-15 07:19:14,14162521,文刀建源,好了，别说了，马上升级个隐藏款。,4,2022-09-16 20:41:05
BV1E14y1v724,130143497392,2022-09-15 13:14:06,8211314,Htellllairs,防止小朋友不小心把升旗台吞下去而窒息，安装一台空调便可以提供少量空气,0,2022-09-16 20:41:05
BV1E14y1v724,130142163776,2022-09-15 13:00:42,40649741,苏威爱联合王国,阿这，我是不是记错了，小学时候看好像是手动[笑哭]二十年过去没印象了,0,2022-09-16 20:41:05
BV1E14y1v724,130275447712,2022-09-16 16:43:57,250855218,月球是鄙村村长搓圆的,为什么我会刷到这个视频，关我七八事,0,2022-09-16 20:41:05
BV1E14y1v724,130138361104,2022-09-15 12:29:26,589010420,拨云xifa,就公交站台一般可以预报车里几站的站牌，距离多远的都有电脑，安静的时候声音还是很大的,0,2022-09-16 20:41:05
BV1E14y1v724,130263996912,2022-09-16 14:30:57,143390801,汪汪队_记大过,能不能练练普通话啊……平翘舌不分是真的听得难受,0,2022-09-16 20:41:05
BV1E14y1v724,130135694832,2022-09-15 12:06:26,7858906,英雄联盟゚゙,我一直以为升旗是纯手动的😂,0,2022-09-16 20:41:05
BV1E14y1v724,130137022704,2022-09-15 12:18:46,1722482167,匆匆的白衣少年,我记得升旗不是人拉的吗，当时还看到有纪录片讲升旗的人训练对节奏的控制。。。,0,2022-09-16 20:41:05
BV1E14y1v724,130120869680,2022-09-15 09:23:59,2926301,Cyriak,空调外机:你们清高[妙啊],1,2022-09-16 20:41:05
BV1E14y1v724,130244698544,2022-09-16 11:22:23,390091496,春风得意浪天涯,瞎设计，安个风机就足够散热了。热风正好吹到旗杆里面，一举两得又不影响美观。,0,2022-09-16 20:41:05
BV1E14y1v724,130117270512,2022-09-15 08:34:43,395865313,罗汉果231,我想当里面的电子设备,1,2022-09-16 20:41:05
BV1E14y1v724,130136740608,2022-09-15 12:15:49,170265206,冰清玉洁夏浅斟,花里胡哨,0,2022-09-16 20:41:05
BV1E14y1v724,130280608320,2022-09-16 17:35:58,8687077,相信祖国一定统一,说外机不能隐藏的兄弟，岁数大了连这点想象力和创新力也没有了吗？你但凡定制个旗台同款壳子也行啊？或者嵌入式？或者拉远点看不见？还是说你觉得贵这甲方买不起啊？,0,2022-09-16 20:41:05
BV1E14y1v724,130123362816,2022-09-15 09:54:43,2065147505,ROBOTECH_T,使命重大,0,2022-09-16 20:41:05
BV1E14y1v724,130192548352,2022-09-15 21:29:03,11505319,铭刻死后的凄凉,还真不知道,0,2022-09-16 20:41:05
BV1E14y1v724,130197808592,2022-09-15 22:10:42,517842518,UHSAH,看看吧，这才是高质量的科普视频，请低质量科普（如“xx冷知识”之类的营销号）离开b站,1,2022-09-16 20:41:05
BV1E14y1v724,130197808592,2022-09-15 22:10:42,517842518,UHSAH,看看吧，这才是高质量的科普视频，请低质量科普（如“xx冷知识”之类的营销号）离开b站,1,2022-09-16 20:41:06
BV1E14y1v724,130115991440,2022-09-15 08:13:25,50726741,贪凉SAMA,所以到底是什么牌子的,0,2022-09-16 20:41:06
BV1E14y1v724,130115331440,2022-09-15 08:01:01,2633776,叫我勺子大人,这什么牌子的空调？？？厉害啊~我也想买一个,0,2022-09-16 20:41:06
BV1E14y1v724,130114301072,2022-09-15 07:43:07,32137821,雷达峰上的雷达站,好家伙真奢侈啊[笑哭],0,2022-09-16 20:41:06
BV1E14y1v724,130288522944,2022-09-16 18:41:55,528940860,中国麦当劳,不然你猜机房空调是干嘛的,0,2022-09-16 20:41:06
BV1E14y1v724,130248492496,2022-09-16 11:59:21,692654290,远方不能没有,这空调很突兀。。。。看着总觉着很儿戏,0,2022-09-16 20:41:06
BV1E14y1v724,130141767024,2022-09-15 12:57:03,407055036,F22-boy,废话多多,0,2022-09-16 20:41:06
BV1E14y1v724,130214287024,2022-09-16 00:28:19,10344228,bitbai,这到处有人热死的一年，我不知道怎么说了,1,2022-09-16 20:41:06
BV1E14y1v724,130125784080,2022-09-15 10:22:31,1906223654,nfnjrjb,说好的环保，碳中和呢？赶紧拆了啊,4,2022-09-16 20:41:06
BV1E14y1v724,130115994656,2022-09-15 08:13:35,604683449,Lancelot神,别扯了，是什么劣质设备这么容易烧毁,6,2022-09-16 20:41:06
BV1E14y1v724,130253530416,2022-09-16 12:41:00,60144796,城乡结合部-部长,街上配电箱都知道搞点彩绘美化下，到这儿就直接放个外机杵在那？真会玩儿,1,2022-09-16 20:41:06
BV1E14y1v724,130244331344,2022-09-16 11:15:59,19724878,哔麗哔孋,车轱辘话能少说点吗，最后一秒才说正题,0,2022-09-16 20:41:06
