category_id,category_name,category_code,category_link,subcategory_id,subcategory_name,subcategory_code,subcategory_link
7,健康养生,jiankang,/jiankang/,6660161,古法艾灸,reci161,/jiankang/reci161/
7,健康养生,jiankang,/jiankang/,6661165,轻松入睡,reci1165,/jiankang/reci1165/
7,健康养生,jiankang,/jiankang/,6660487,健康宝宝,reci487,/jiankang/reci487/
7,健康养生,jiankang,/jiankang/,6660157,美丽驻颜,reci157,/jiankang/reci157/
31,时尚生活,shishang,/shishang/,997,美食,meishi,/shishang/meishi/
31,时尚生活,shishang,/shishang/,3383,生活家,shenghuojia,/shishang/shenghuojia/
31,时尚生活,shishang,/shishang/,3723,家居,jiaju,/shishang/jiaju/
31,时尚生活,shishang,/shishang/,1003,美容,meirong,/shishang/meirong/
31,时尚生活,shishang,/shishang/,3724,减肥塑形,jianfeisuxing,/shishang/jianfeisuxing/
31,时尚生活,shishang,/shishang/,2724,达人,daren,/shishang/daren/
31,时尚生活,shishang,/shishang/,366,运动,yundong,/shishang/yundong/
31,时尚生活,shishang,/shishang/,3384,时尚,shishang,/shishang/shishang/
31,时尚生活,shishang,/shishang/,2727,萌宠,mengchong,/shishang/mengchong/
31,时尚生活,shishang,/shishang/,3725,摄影,sheying,/shishang/sheying/
31,时尚生活,shishang,/shishang/,3726,珠宝腕表,zhubaowanbiao,/shishang/zhubaowanbiao/
31,时尚生活,shishang,/shishang/,3727,茶酒,chajiu,/shishang/chajiu/
31,时尚生活,shishang,/shishang/,3728,芳疗,fangliao,/shishang/fangliao/
31,时尚生活,shishang,/shishang/,6661317,减肥瘦身,reci1317,/shishang/reci1317/
31,时尚生活,shishang,/shishang/,6661319,护肤美妆,reci1319,/shishang/reci1319/
31,时尚生活,shishang,/shishang/,6661318,找点美食,reci1318,/shishang/reci1318/
31,时尚生活,shishang,/shishang/,6661316,治愈萌宠,reci1316,/shishang/reci1316/
31,时尚生活,shishang,/shishang/,6661320,来点好物,reci1320,/shishang/reci1320/
31,时尚生活,shishang,/shishang/,6660366,生活美学家,reci366,/shishang/reci366/
15,广播剧,guangbojv,/guangbojv/,1314,架空,jiakong,/guangbojv/jiakong/
15,广播剧,guangbojv,/guangbojv/,1271,都市,dushi,/guangbojv/dushi/
15,广播剧,guangbojv,/guangbojv/,1272,校园,xiaoyuan,/guangbojv/xiaoyuan/
15,广播剧,guangbojv,/guangbojv/,2695,武侠,wuxia,/guangbojv/wuxia/
15,广播剧,guangbojv,/guangbojv/,4619,仙侠,xianxia,/guangbojv/xianxia/
15,广播剧,guangbojv,/guangbojv/,1316,奇幻,qihuan,/guangbojv/qihuan/
15,广播剧,guangbojv,/guangbojv/,1274,玄幻,xuanhuan,/guangbojv/xuanhuan/
15,广播剧,guangbojv,/guangbojv/,1273,科幻,kehuan,/guangbojv/kehuan/
15,广播剧,guangbojv,/guangbojv/,1276,悬疑,xuanyi,/guangbojv/xuanyi/
15,广播剧,guangbojv,/guangbojv/,1307,推理,tuili,/guangbojv/tuili/
15,广播剧,guangbojv,/guangbojv/,1110,历史,lishi,/guangbojv/lishi/
15,广播剧,guangbojv,/guangbojv/,246,职场,zhichang,/guangbojv/zhichang/
15,广播剧,guangbojv,/guangbojv/,1320,游戏,youxi,/guangbojv/youxi/
15,广播剧,guangbojv,/guangbojv/,4915,爆笑,baoxiao,/guangbojv/baoxiao/
15,广播剧,guangbojv,/guangbojv/,4916,脑洞,naodong,/guangbojv/naodong/
15,广播剧,guangbojv,/guangbojv/,4917,画风清奇,huafengqingqi,/guangbojv/huafengqingqi/
15,广播剧,guangbojv,/guangbojv/,4918,虚拟偶像,xuniouxiang,/guangbojv/xuniouxiang/
15,广播剧,guangbojv,/guangbojv/,4919,玛丽苏,malisu,/guangbojv/malisu/
15,广播剧,guangbojv,/guangbojv/,4920,日漫,riman,/guangbojv/riman/
15,广播剧,guangbojv,/guangbojv/,4921,霸道总裁,badaozongcai,/guangbojv/badaozongcai/
15,广播剧,guangbojv,/guangbojv/,4922,萌系,mengxi,/guangbojv/mengxi/
15,广播剧,guangbojv,/guangbojv/,4923,民间故事,minjiangushi,/guangbojv/minjiangushi/
15,广播剧,guangbojv,/guangbojv/,1063,恋爱,lianai,/guangbojv/lianai/
15,广播剧,guangbojv,/guangbojv/,6660546,现代言情,reci546,/guangbojv/reci546/
15,广播剧,guangbojv,/guangbojv/,6660052,古风言情,reci52,/guangbojv/reci52/
15,广播剧,guangbojv,/guangbojv/,6660054,全年龄,reci54,/guangbojv/reci54/
15,广播剧,guangbojv,/guangbojv/,6661198,月上新周播剧,reci1198,/guangbojv/reci1198/
15,广播剧,guangbojv,/guangbojv/,6661357,有声漫画,reci1357,/guangbojv/reci1357/
15,广播剧,guangbojv,/guangbojv/,6661664,会员专区,reci1664,/guangbojv/reci1664/
15,广播剧,guangbojv,/guangbojv/,6661660,心动剧场,reci1660,/guangbojv/reci1660/
15,广播剧,guangbojv,/guangbojv/,6661661,国风剧场,reci1661,/guangbojv/reci1661/
15,广播剧,guangbojv,/guangbojv/,6661662,尖声剧场,reci1662,/guangbojv/reci1662/
44,粤语,yueyu,/yueyu/,6660612,爆笑粤语,reci612,/yueyu/reci612/
44,粤语,yueyu,/yueyu/,6660609,亲子故事,reci609,/yueyu/reci609/
44,粤语,yueyu,/yueyu/,6660992,新生活,reci992,/yueyu/reci992/
44,粤语,yueyu,/yueyu/,6660613,都市情感,reci613,/yueyu/reci613/
44,粤语,yueyu,/yueyu/,6660610,粤文化,reci610,/yueyu/reci610/
44,粤语,yueyu,/yueyu/,6660608,粤语评书,reci608,/yueyu/reci608/
44,粤语,yueyu,/yueyu/,6660611,粤语金曲,reci611,/yueyu/reci611/
50,法律课堂,falvketang,/falvketang/,6660747,普法,reci747,/falvketang/reci747/
50,法律课堂,falvketang,/falvketang/,6660748,融资投资,reci748,/falvketang/reci748/
50,法律课堂,falvketang,/falvketang/,6660749,民法生活,reci749,/falvketang/reci749/
50,法律课堂,falvketang,/falvketang/,6660750,法考,reci750,/falvketang/reci750/
50,法律课堂,falvketang,/falvketang/,6660751,公司,reci751,/falvketang/reci751/
50,法律课堂,falvketang,/falvketang/,6660752,诉讼,reci752,/falvketang/reci752/
50,法律课堂,falvketang,/falvketang/,6660780,付费精品,reci780,/falvketang/reci780/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5066,考研,kaoyan,/jiaoyupeixun/kaoyan/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5067,公考,gongkao,/jiaoyupeixun/gongkao/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5068,公开课,gongkaike,/jiaoyupeixun/gongkaike/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5069,主播培训,zhubopeixun,/jiaoyupeixun/zhubopeixun/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5070,新媒体,xinmeiti,/jiaoyupeixun/xinmeiti/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5071,电商,dianshang,/jiaoyupeixun/dianshang/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5072,留学,liuxue,/jiaoyupeixun/liuxue/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5073,教师资格,jiaoshizige,/jiaoyupeixun/jiaoshizige/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5074,财会金融,caihuijinrong,/jiaoyupeixun/caihuijinrong/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5075,求职准备,qiuzhizhunbei,/jiaoyupeixun/qiuzhizhunbei/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5076,时间管理,shijianguanli,/jiaoyupeixun/shijianguanli/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,5077,互联网IT,hulianwangit,/jiaoyupeixun/hulianwangit/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,6660102,学历考试,reci102,/jiaoyupeixun/reci102/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,6660108,职业考试,reci108,/jiaoyupeixun/reci108/
17,教育培训,jiaoyupeixun,/jiaoyupeixun/,6660107,大学慕课,reci107,/jiaoyupeixun/reci107/
42,品牌之声,pinpai,/pinpai/,6660523,大企业,reci523,/pinpai/reci523/
42,品牌之声,pinpai,/pinpai/,6660524,汽车,reci524,/pinpai/reci524/
42,品牌之声,pinpai,/pinpai/,6660525,IT企业,reci525,/pinpai/reci525/
42,品牌之声,pinpai,/pinpai/,6660526,政务,reci526,/pinpai/reci526/
42,品牌之声,pinpai,/pinpai/,6660527,教育培训,reci527,/pinpai/reci527/
42,品牌之声,pinpai,/pinpai/,6660528,文化机构,reci528,/pinpai/reci528/
42,品牌之声,pinpai,/pinpai/,6660529,媒体,reci529,/pinpai/reci529/
42,品牌之声,pinpai,/pinpai/,6660530,金融,reci530,/pinpai/reci530/
42,品牌之声,pinpai,/pinpai/,6660531,其他,reci531,/pinpai/reci531/
42,品牌之声,pinpai,/pinpai/,6660541,开讲了,reci541,/pinpai/reci541/
42,品牌之声,pinpai,/pinpai/,6660542,都市汇,reci542,/pinpai/reci542/
42,品牌之声,pinpai,/pinpai/,6660543,趣生活,reci543,/pinpai/reci543/
42,品牌之声,pinpai,/pinpai/,6660544,新技能,reci544,/pinpai/reci544/
42,品牌之声,pinpai,/pinpai/,6660545,育儿园,reci545,/pinpai/reci545/
21,汽车,qiche,/qiche/,402,购车,gouche,/qiche/gouche/
21,汽车,qiche,/qiche/,403,用车,yongche,/qiche/yongche/
21,汽车,qiche,/qiche/,404,说车,shuoche,/qiche/shuoche/
21,汽车,qiche,/qiche/,405,评测,pingce,/qiche/pingce/
21,汽车,qiche,/qiche/,1472,维修改装,weixiugaizhuang,/qiche/weixiugaizhuang/
21,汽车,qiche,/qiche/,1473,车闻趣事,chewenqushi,/qiche/chewenqushi/
21,汽车,qiche,/qiche/,1474,品牌历史,pinpailishi,/qiche/pinpailishi/
21,汽车,qiche,/qiche/,1476,摩托车,motuoche,/qiche/motuoche/
21,汽车,qiche,/qiche/,6660078,购车选车,reci78,/qiche/reci78/
21,汽车,qiche,/qiche/,6660079,玩车,reci79,/qiche/reci79/
21,汽车,qiche,/qiche/,6660080,热点汇,reci80,/qiche/reci80/
21,汽车,qiche,/qiche/,6660081,汽车脱口秀,reci81,/qiche/reci81/
84,闽南语,minnanyu,/minnanyu/,6661388,时尚点,reci1388,/minnanyu/reci1388/
84,闽南语,minnanyu,/minnanyu/,6661384,养生堂,reci1384,/minnanyu/reci1384/
84,闽南语,minnanyu,/minnanyu/,6661385,厝边头尾,reci1385,/minnanyu/reci1385/
84,闽南语,minnanyu,/minnanyu/,6661383,听戏台,reci1383,/minnanyu/reci1383/
84,闽南语,minnanyu,/minnanyu/,6661389,财经之道,reci1389,/minnanyu/reci1389/
84,闽南语,minnanyu,/minnanyu/,6661380,两岸史话,reci1380,/minnanyu/reci1380/
84,闽南语,minnanyu,/minnanyu/,6661382,咱厝的歌,reci1382,/minnanyu/reci1382/
84,闽南语,minnanyu,/minnanyu/,6661379,文化风情,reci1379,/minnanyu/reci1379/
84,闽南语,minnanyu,/minnanyu/,6661386,漫生活,reci1386,/minnanyu/reci1386/
84,闽南语,minnanyu,/minnanyu/,6661381,闽南有声,reci1381,/minnanyu/reci1381/
84,闽南语,minnanyu,/minnanyu/,6661387,宝贝成长,reci1387,/minnanyu/reci1387/
33,付费精品,fufei,/fufei/,6660464,9.9元超值,reci464,/fufei/reci464/
33,付费精品,fufei,/fufei/,6660398,亲子,reci398,/fufei/reci398/
33,付费精品,fufei,/fufei/,6660399,娱乐,reci399,/fufei/reci399/
33,付费精品,fufei,/fufei/,6660406,生活,reci406,/fufei/reci406/
33,付费精品,fufei,/fufei/,6660492,健康,reci492,/fufei/reci492/
33,付费精品,fufei,/fufei/,6660445,新知,reci445,/fufei/reci445/
33,付费精品,fufei,/fufei/,6660410,情感,reci410,/fufei/reci410/
33,付费精品,fufei,/fufei/,6660503,特价,reci503,/fufei/reci503/
33,付费精品,fufei,/fufei/,6660397,商业,reci397,/fufei/reci397/
33,付费精品,fufei,/fufei/,6660505,1元专区,reci505,/fufei/reci505/
33,付费精品,fufei,/fufei/,6660375,有声书,reci375,/fufei/reci375/
33,付费精品,fufei,/fufei/,6660374,外语,reci374,/fufei/reci374/
33,付费精品,fufei,/fufei/,6660811,精品-付费大师课,reci811,/fufei/reci811/
33,付费精品,fufei,/fufei/,6660573,精品-热卖新品,reci573,/fufei/reci573/
33,付费精品,fufei,/fufei/,6660423,音乐,reci423,/fufei/reci423/
33,付费精品,fufei,/fufei/,6660373,成长,reci373,/fufei/reci373/
33,付费精品,fufei,/fufei/,6660814,精品-艺术人生,reci814,/fufei/reci814/
33,付费精品,fufei,/fufei/,6661056,精品-历史迷,reci1056,/fufei/reci1056/
33,付费精品,fufei,/fufei/,6661059,精品-理财小白,reci1059,/fufei/reci1059/
33,付费精品,fufei,/fufei/,6661060,精品-明星,reci1060,/fufei/reci1060/
33,付费精品,fufei,/fufei/,6661061,精品-失眠党,reci1061,/fufei/reci1061/
33,付费精品,fufei,/fufei/,6661062,精品国学智慧,reci1062,/fufei/reci1062/
33,付费精品,fufei,/fufei/,6661063,精品-启蒙,reci1063,/fufei/reci1063/
33,付费精品,fufei,/fufei/,6661064,精品-艺术,reci1064,/fufei/reci1064/
33,付费精品,fufei,/fufei/,6661065,精品-热剧,reci1065,/fufei/reci1065/
33,付费精品,fufei,/fufei/,6661066,精品-幽默,reci1066,/fufei/reci1066/
33,付费精品,fufei,/fufei/,6661067,精品-科学教育,reci1067,/fufei/reci1067/
33,付费精品,fufei,/fufei/,6661068,精品职场外挂,reci1068,/fufei/reci1068/
33,付费精品,fufei,/fufei/,6661092,精品-爆款网文,reci1092,/fufei/reci1092/
33,付费精品,fufei,/fufei/,6661166,精品-财富进阶,reci1166,/fufei/reci1166/
33,付费精品,fufei,/fufei/,6661168,精品-悬疑惊悚,reci1168,/fufei/reci1168/
33,付费精品,fufei,/fufei/,6661172,精品-爱学外语,reci1172,/fufei/reci1172/
33,付费精品,fufei,/fufei/,6661232,精品人文中国历史,reci1232,/fufei/reci1232/
33,付费精品,fufei,/fufei/,6661233,精品人文世界历史,reci1233,/fufei/reci1233/
33,付费精品,fufei,/fufei/,6661234,精品人文诗词歌赋,reci1234,/fufei/reci1234/
33,付费精品,fufei,/fufei/,6661235,精品人文经典名著,reci1235,/fufei/reci1235/
33,付费精品,fufei,/fufei/,6661236,精品人文运动养生,reci1236,/fufei/reci1236/
33,付费精品,fufei,/fufei/,6661237,精品人文佛与老庄,reci1237,/fufei/reci1237/
33,付费精品,fufei,/fufei/,6661238,精品人文哲学心灵,reci1238,/fufei/reci1238/
33,付费精品,fufei,/fufei/,6661239,精品人文故事杂谈,reci1239,/fufei/reci1239/
33,付费精品,fufei,/fufei/,6661240,精品中产财经,reci1240,/fufei/reci1240/
33,付费精品,fufei,/fufei/,6661241,精品前沿科普,reci1241,/fufei/reci1241/
33,付费精品,fufei,/fufei/,6661242,精品领导管理,reci1242,/fufei/reci1242/
33,付费精品,fufei,/fufei/,6661243,精品治愈心灵,reci1243,/fufei/reci1243/
33,付费精品,fufei,/fufei/,6661244,精品沟通能力,reci1244,/fufei/reci1244/
33,付费精品,fufei,/fufei/,6661245,精品历史书籍,reci1245,/fufei/reci1245/
33,付费精品,fufei,/fufei/,6661246,精品烧脑神书,reci1246,/fufei/reci1246/
33,付费精品,fufei,/fufei/,6661248,精品小白入门,reci1248,/fufei/reci1248/
33,付费精品,fufei,/fufei/,6661249,精品纯正口语,reci1249,/fufei/reci1249/
33,付费精品,fufei,/fufei/,6661250,精品小语种课,reci1250,/fufei/reci1250/
33,付费精品,fufei,/fufei/,6661251,精品英文原著,reci1251,/fufei/reci1251/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660672,精品-英语,reci672,/waiyufufei/reci672/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660675,精品-日语,reci675,/waiyufufei/reci675/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660673,精品-法语,reci673,/waiyufufei/reci673/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660674,精品-韩语,reci674,/waiyufufei/reci674/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660677,精品-西语,reci677,/waiyufufei/reci677/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660676,精品-德语,reci676,/waiyufufei/reci676/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660955,精品-小语种,reci955,/waiyufufei/reci955/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660960,精品-阅读,reci960,/waiyufufei/reci960/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660961,精品-听力,reci961,/waiyufufei/reci961/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660962,精品-考试,reci962,/waiyufufei/reci962/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660963,精品-少儿,reci963,/waiyufufei/reci963/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660964,精品-教材,reci964,/waiyufufei/reci964/
47,付费精品-外语,waiyufufei,/waiyufufei/,6660965,精品-口语,reci965,/waiyufufei/reci965/
54,付费精品-个人提升,gerenfufei,/gerenfufei/,6660713,精品-人际沟通,reci713,/gerenfufei/reci713/
54,付费精品-个人提升,gerenfufei,/gerenfufei/,6660714,精品-情商心理,reci714,/gerenfufei/reci714/
54,付费精品-个人提升,gerenfufei,/gerenfufei/,6660716,精品-专业技能,reci716,/gerenfufei/reci716/
54,付费精品-个人提升,gerenfufei,/gerenfufei/,6660797,精品-生活方式,reci797,/gerenfufei/reci797/
54,付费精品-个人提升,gerenfufei,/gerenfufei/,6660798,精品-职场提升,reci798,/gerenfufei/reci798/
51,付费精品-人文历史,renwenfufei,/renwenfufei/,6660685,精品-国学书院,reci685,/renwenfufei/reci685/
51,付费精品-人文历史,renwenfufei,/renwenfufei/,6660686,精品-经典名著,reci686,/renwenfufei/reci686/
51,付费精品-人文历史,renwenfufei,/renwenfufei/,6660687,精品-诗词歌赋,reci687,/renwenfufei/reci687/
51,付费精品-人文历史,renwenfufei,/renwenfufei/,6660688,精品-哲学心灵,reci688,/renwenfufei/reci688/
51,付费精品-人文历史,renwenfufei,/renwenfufei/,6660689,精品-艺术殿堂,reci689,/renwenfufei/reci689/
51,付费精品-人文历史,renwenfufei,/renwenfufei/,6660956,精品-中国史,reci956,/renwenfufei/reci956/
51,付费精品-人文历史,renwenfufei,/renwenfufei/,6660957,精品-世界史,reci957,/renwenfufei/reci957/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660721,精品-言情,reci721,/youshengduwufufei/reci721/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660722,精品-悬疑,reci722,/youshengduwufufei/reci722/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660723,精品-都市,reci723,/youshengduwufufei/reci723/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660724,精品-幻想,reci724,/youshengduwufufei/reci724/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660725,精品-武侠,reci725,/youshengduwufufei/reci725/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660726,精品-文学,reci726,/youshengduwufufei/reci726/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660727,精品-历史,reci727,/youshengduwufufei/reci727/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660728,精品-官场商战,reci728,/youshengduwufufei/reci728/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660729,精品-经管,reci729,/youshengduwufufei/reci729/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660730,精品-社科,reci730,/youshengduwufufei/reci730/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660731,精品-女生最爱,reci731,/youshengduwufufei/reci731/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660732,精品-男生最爱,reci732,/youshengduwufufei/reci732/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660799,精品-经典畅销书,reci799,/youshengduwufufei/reci799/
55,付费精品-有声读物,youshengduwufufei,/youshengduwufufei/,6660802,精品-最热有声小说,reci802,/youshengduwufufei/reci802/
52,付费精品-商业财经,caijingfufei,/caijingfufei/,6660696,精品-认知课堂,reci696,/caijingfufei/reci696/
52,付费精品-商业财经,caijingfufei,/caijingfufei/,6660697,精品-理财教室,reci697,/caijingfufei/reci697/
52,付费精品-商业财经,caijingfufei,/caijingfufei/,6660698,精品-管理实战,reci698,/caijingfufei/reci698/
52,付费精品-商业财经,caijingfufei,/caijingfufei/,6660782,精品-投资攻略,reci782,/caijingfufei/reci782/
52,付费精品-商业财经,caijingfufei,/caijingfufei/,6660783,精品-商业技能,reci783,/caijingfufei/reci783/
53,付费精品-亲子教育,qinzifufei,/qinzifufei/,6660717,精品-教材详解,reci717,/qinzifufei/reci717/
53,付费精品-亲子教育,qinzifufei,/qinzifufei/,6660932,精品-英语启蒙,reci932,/qinzifufei/reci932/
53,付费精品-亲子教育,qinzifufei,/qinzifufei/,6660935,精品-国学历史,reci935,/qinzifufei/reci935/
53,付费精品-亲子教育,qinzifufei,/qinzifufei/,6660936,精品-卡通动画,reci936,/qinzifufei/reci936/
53,付费精品-亲子教育,qinzifufei,/qinzifufei/,6660937,精品-孕幼健康,reci937,/qinzifufei/reci937/
53,付费精品-亲子教育,qinzifufei,/qinzifufei/,6660938,精品-少儿文学,reci938,/qinzifufei/reci938/
53,付费精品-亲子教育,qinzifufei,/qinzifufei/,6660966,精品-科普知识,reci966,/qinzifufei/reci966/
